,date,time,species,catch,effort,boat,location
20054,2020-11-12,2,species2,359,591,boat6,AB3
20055,2020-11-12,2,species3,160,591,boat6,AB3
20056,2020-11-12,2,species4,61,591,boat6,AB3
20057,2020-11-12,2,species5,337,625,boat7,AB2
20058,2020-11-12,2,species6,89,625,boat7,AB2
20059,2020-11-12,2,species7,199,625,boat7,AB2
20060,2020-11-12,2,species5,468,719,boat2,AB2
20061,2020-11-12,2,species6,31,719,boat2,AB2
20062,2020-11-12,2,species7,220,719,boat2,AB2
20063,2020-11-12,2,species8,569,715,boat5,AB1
20064,2020-11-12,2,species9,112,715,boat5,AB1
20065,2020-11-12,2,species10,34,715,boat5,AB1
20066,2020-11-12,2,species8,141,229,boat8,AB1
20067,2020-11-12,2,species9,4,229,boat8,AB1
20068,2020-11-12,2,species10,84,229,boat8,AB1
20069,2020-11-12,2,species8,560,677,boat3,AB1
20070,2020-11-12,2,species9,36,677,boat3,AB1
20071,2020-11-12,2,species10,81,677,boat3,AB1
20072,2020-11-12,2,species5,84,267,boat9,AB2
20073,2020-11-12,2,species6,16,267,boat9,AB2
20074,2020-11-12,2,species7,167,267,boat9,AB2
20075,2020-11-12,2,species11,20,185,boat4,MBA
20076,2020-11-12,2,species12,16,185,boat4,MBA
20077,2020-11-12,2,species13,149,185,boat4,MBA
20078,2020-11-12,3,species8,25,50,boat2,C1
20079,2020-11-12,3,species9,25,50,boat2,C1
20080,2020-11-12,3,species10,0,50,boat2,C1
20081,2020-11-12,3,species3,143,218,boat10,H6
20082,2020-11-12,3,species6,37,218,boat10,H6
20083,2020-11-12,3,species9,21,218,boat10,H6
20084,2020-11-12,3,species12,17,218,boat10,H6
20085,2020-11-12,3,species2,373,373,boat1,H2
20086,2020-11-12,3,species5,5,194,boat3,C2
20087,2020-11-12,3,species6,6,194,boat3,C2
20088,2020-11-12,3,species7,14,194,boat3,C2
20089,2020-11-12,3,species11,58,194,boat3,C2
20090,2020-11-12,3,species12,14,194,boat3,C2
20091,2020-11-12,3,species13,97,194,boat3,C2
20092,2020-11-12,3,species2,24,24,boat9,H2
20093,2020-11-12,3,species2,62,62,boat4,H2
20094,2020-11-12,3,species8,28,139,boat7,C1
20095,2020-11-12,3,species9,16,139,boat7,C1
20096,2020-11-12,3,species10,95,139,boat7,C1
20097,2020-11-12,3,species2,62,62,boat5,H2
20098,2020-11-12,3,species3,0,51,boat8,H6
20099,2020-11-12,3,species6,16,51,boat8,H6
20100,2020-11-12,3,species9,26,51,boat8,H6
20101,2020-11-12,3,species12,9,51,boat8,H6
20102,2020-11-12,4,species5,53,95,boat10,H4
20103,2020-11-12,4,species11,42,95,boat10,H4
20104,2020-11-12,4,species3,34,385,boat4,H5
20105,2020-11-12,4,species6,22,385,boat4,H5
20106,2020-11-12,4,species8,265,385,boat4,H5
20107,2020-11-12,4,species9,49,385,boat4,H5
20108,2020-11-12,4,species12,15,385,boat4,H5
20109,2020-11-12,4,species2,174,174,boat7,H2
20110,2020-11-12,4,species1,252,252,boat6,H1
20111,2020-11-12,4,species3,26,215,boat9,H6
20112,2020-11-12,4,species6,22,215,boat9,H6
20113,2020-11-12,4,species8,138,215,boat9,H6
20114,2020-11-12,4,species9,8,215,boat9,H6
20115,2020-11-12,4,species12,21,215,boat9,H6
20116,2020-11-12,4,species5,21,78,boat3,H4
20117,2020-11-12,4,species11,57,78,boat3,H4
20118,2020-11-12,4,species3,132,407,boat1,H5
20119,2020-11-12,4,species6,4,407,boat1,H5
20120,2020-11-12,4,species8,238,407,boat1,H5
20121,2020-11-12,4,species9,1,407,boat1,H5
20122,2020-11-12,4,species12,32,407,boat1,H5
20123,2020-11-12,4,species5,45,115,boat5,H4
20124,2020-11-12,4,species11,70,115,boat5,H4
20125,2020-11-12,4,species1,309,309,boat8,H1
20126,2020-11-13,1,species3,66,113,boat1,H6
20127,2020-11-13,1,species5,11,113,boat1,H6
20128,2020-11-13,1,species6,5,113,boat1,H6
20129,2020-11-13,1,species9,25,113,boat1,H6
20130,2020-11-13,1,species12,6,113,boat1,H6
20131,2020-11-13,1,species3,44,99,boat9,H6
20132,2020-11-13,1,species5,39,99,boat9,H6
20133,2020-11-13,1,species6,2,99,boat9,H6
20134,2020-11-13,1,species9,11,99,boat9,H6
20135,2020-11-13,1,species12,3,99,boat9,H6
20136,2020-11-13,1,species1,272,272,boat3,H1
20137,2020-11-13,1,species8,145,216,boat4,H4
20138,2020-11-13,1,species11,71,216,boat4,H4
20139,2020-11-13,1,species3,59,123,boat8,H5
20140,2020-11-13,1,species6,39,123,boat8,H5
20141,2020-11-13,1,species9,18,123,boat8,H5
20142,2020-11-13,1,species12,7,123,boat8,H5
20143,2020-11-13,1,species3,135,230,boat5,H6
20144,2020-11-13,1,species5,51,230,boat5,H6
20145,2020-11-13,1,species6,26,230,boat5,H6
20146,2020-11-13,1,species9,0,230,boat5,H6
20147,2020-11-13,1,species12,18,230,boat5,H6
20148,2020-11-13,1,species4,21,521,boat6,E
20149,2020-11-13,1,species7,47,521,boat6,E
20150,2020-11-13,1,species10,113,521,boat6,E
20151,2020-11-13,1,species13,340,521,boat6,E
20152,2020-11-13,1,species8,45,129,boat7,H4
20153,2020-11-13,1,species11,84,129,boat7,H4
20154,2020-11-13,1,species4,5,358,boat2,E
20155,2020-11-13,1,species7,47,358,boat2,E
20156,2020-11-13,1,species10,41,358,boat2,E
20157,2020-11-13,1,species13,265,358,boat2,E
20158,2020-11-13,1,species3,155,270,boat10,H6
20159,2020-11-13,1,species5,25,270,boat10,H6
20160,2020-11-13,1,species6,50,270,boat10,H6
20161,2020-11-13,1,species9,19,270,boat10,H6
20162,2020-11-13,1,species12,21,270,boat10,H6
20163,2020-11-13,2,species1,359,833,boat2,AB3
20164,2020-11-13,2,species2,423,833,boat2,AB3
20165,2020-11-13,2,species3,49,833,boat2,AB3
20166,2020-11-13,2,species4,2,833,boat2,AB3
20167,2020-11-13,2,species11,18,147,boat7,MBA
20168,2020-11-13,2,species12,65,147,boat7,MBA
20169,2020-11-13,2,species13,64,147,boat7,MBA
20170,2020-11-13,2,species8,368,501,boat3,AB1
20171,2020-11-13,2,species9,74,501,boat3,AB1
20172,2020-11-13,2,species10,59,501,boat3,AB1
20173,2020-11-13,2,species8,57,227,boat1,AB1
20174,2020-11-13,2,species9,96,227,boat1,AB1
20175,2020-11-13,2,species10,74,227,boat1,AB1
20176,2020-11-13,2,species8,33,114,boat8,AB1
20177,2020-11-13,2,species9,32,114,boat8,AB1
20178,2020-11-13,2,species10,49,114,boat8,AB1
20179,2020-11-13,2,species8,18,50,boat5,AB1
20180,2020-11-13,2,species9,26,50,boat5,AB1
20181,2020-11-13,2,species10,6,50,boat5,AB1
20182,2020-11-13,2,species11,33,92,boat9,MBA
20183,2020-11-13,2,species12,57,92,boat9,MBA
20184,2020-11-13,2,species13,2,92,boat9,MBA
20185,2020-11-13,3,species5,122,189,boat1,H3
20186,2020-11-13,3,species8,67,189,boat1,H3
20187,2020-11-13,3,species5,319,405,boat10,H3
20188,2020-11-13,3,species8,86,405,boat10,H3
20189,2020-11-13,3,species5,27,72,boat4,H3
20190,2020-11-13,3,species8,45,72,boat4,H3
20191,2020-11-13,3,species2,5,5,boat7,H2
20192,2020-11-13,3,species2,177,177,boat8,H2
20193,2020-11-13,3,species5,267,487,boat2,H3
20194,2020-11-13,3,species8,220,487,boat2,H3
20195,2020-11-13,3,species3,132,164,boat6,H6
20196,2020-11-13,3,species6,13,164,boat6,H6
20197,2020-11-13,3,species9,0,164,boat6,H6
20198,2020-11-13,3,species12,19,164,boat6,H6
20199,2020-11-13,3,species5,59,201,boat5,H4
20200,2020-11-13,3,species8,142,201,boat5,H4
20201,2020-11-13,3,species2,276,276,boat9,H2
20202,2020-11-13,4,species3,6,280,boat5,H5
20203,2020-11-13,4,species6,31,280,boat5,H5
20204,2020-11-13,4,species8,209,280,boat5,H5
20205,2020-11-13,4,species9,24,280,boat5,H5
20206,2020-11-13,4,species12,10,280,boat5,H5
20207,2020-11-13,4,species3,26,275,boat2,H6
20208,2020-11-13,4,species6,15,275,boat2,H6
20209,2020-11-13,4,species8,230,275,boat2,H6
20210,2020-11-13,4,species9,3,275,boat2,H6
20211,2020-11-13,4,species12,1,275,boat2,H6
20212,2020-11-13,4,species3,150,546,boat7,H5
20213,2020-11-13,4,species6,7,546,boat7,H5
20214,2020-11-13,4,species8,328,546,boat7,H5
20215,2020-11-13,4,species9,44,546,boat7,H5
20216,2020-11-13,4,species12,17,546,boat7,H5
20217,2020-11-13,4,species2,145,145,boat6,H2
20218,2020-11-13,4,species3,57,328,boat10,H6
20219,2020-11-13,4,species6,50,328,boat10,H6
20220,2020-11-13,4,species8,176,328,boat10,H6
20221,2020-11-13,4,species9,27,328,boat10,H6
20222,2020-11-13,4,species12,18,328,boat10,H6
20223,2020-11-13,4,species4,60,460,boat4,E
20224,2020-11-13,4,species7,174,460,boat4,E
20225,2020-11-13,4,species10,4,460,boat4,E
20226,2020-11-13,4,species13,222,460,boat4,E
20227,2020-11-13,4,species3,28,407,boat1,H5
20228,2020-11-13,4,species6,18,407,boat1,H5
20229,2020-11-13,4,species8,320,407,boat1,H5
20230,2020-11-13,4,species9,12,407,boat1,H5
20231,2020-11-13,4,species12,29,407,boat1,H5
20232,2020-11-13,4,species3,26,123,boat9,H6
20233,2020-11-13,4,species6,4,123,boat9,H6
20234,2020-11-13,4,species8,57,123,boat9,H6
20235,2020-11-13,4,species9,25,123,boat9,H6
20236,2020-11-13,4,species12,11,123,boat9,H6
20237,2020-11-13,4,species1,123,123,boat3,H1
20238,2020-11-14,1,species5,404,776,boat6,H3
20239,2020-11-14,1,species8,351,776,boat6,H3
20240,2020-11-14,1,species11,21,776,boat6,H3
20241,2020-11-14,1,species1,16,16,boat10,H1
20242,2020-11-14,1,species5,315,395,boat4,H3
20243,2020-11-14,1,species8,26,395,boat4,H3
20244,2020-11-14,1,species11,54,395,boat4,H3
20245,2020-11-14,1,species5,43,98,boat1,H3
20246,2020-11-14,1,species8,21,98,boat1,H3
20247,2020-11-14,1,species11,34,98,boat1,H3
20248,2020-11-14,1,species1,142,142,boat8,H1
20249,2020-11-14,1,species4,56,542,boat9,E
20250,2020-11-14,1,species7,203,542,boat9,E
20251,2020-11-14,1,species10,5,542,boat9,E
20252,2020-11-14,1,species13,278,542,boat9,E
20253,2020-11-14,1,species1,271,271,boat5,H1
20254,2020-11-14,1,species8,234,319,boat2,H4
20255,2020-11-14,1,species11,85,319,boat2,H4
20256,2020-11-14,2,species1,330,540,boat4,AB3
20257,2020-11-14,2,species2,93,540,boat4,AB3
20258,2020-11-14,2,species3,47,540,boat4,AB3
20259,2020-11-14,2,species4,70,540,boat4,AB3
20260,2020-11-14,3,species3,83,130,boat8,H6
20261,2020-11-14,3,species6,15,130,boat8,H6
20262,2020-11-14,3,species9,11,130,boat8,H6
20263,2020-11-14,3,species12,21,130,boat8,H6
20264,2020-11-14,3,species3,10,101,boat4,H5
20265,2020-11-14,3,species6,18,101,boat4,H5
20266,2020-11-14,3,species9,59,101,boat4,H5
20267,2020-11-14,3,species12,14,101,boat4,H5
20268,2020-11-14,3,species3,30,88,boat6,H6
20269,2020-11-14,3,species6,35,88,boat6,H6
20270,2020-11-14,3,species9,8,88,boat6,H6
20271,2020-11-14,3,species12,15,88,boat6,H6
20272,2020-11-14,3,species1,13,347,boat3,C3
20273,2020-11-14,3,species2,259,347,boat3,C3
20274,2020-11-14,3,species3,3,347,boat3,C3
20275,2020-11-14,3,species4,72,347,boat3,C3
20276,2020-11-14,3,species5,199,309,boat9,H3
20277,2020-11-14,3,species8,110,309,boat9,H3
20278,2020-11-14,3,species2,330,330,boat7,H2
20279,2020-11-14,3,species5,57,201,boat5,H4
20280,2020-11-14,3,species8,144,201,boat5,H4
20281,2020-11-14,3,species2,345,345,boat1,H2
20282,2020-11-14,3,species5,29,122,boat2,C2
20283,2020-11-14,3,species6,14,122,boat2,C2
20284,2020-11-14,3,species7,33,122,boat2,C2
20285,2020-11-14,3,species11,43,122,boat2,C2
20286,2020-11-14,3,species12,2,122,boat2,C2
20287,2020-11-14,3,species13,1,122,boat2,C2
20288,2020-11-14,3,species5,23,374,boat10,C2
20289,2020-11-14,3,species6,10,374,boat10,C2
20290,2020-11-14,3,species7,69,374,boat10,C2
20291,2020-11-14,3,species11,183,374,boat10,C2
20292,2020-11-14,3,species12,12,374,boat10,C2
20293,2020-11-14,3,species13,77,374,boat10,C2
20294,2020-11-14,4,species2,743,743,boat5,H2
20295,2020-11-14,4,species2,547,547,boat10,H2
20296,2020-11-14,4,species3,121,344,boat7,H6
20297,2020-11-14,4,species6,43,344,boat7,H6
20298,2020-11-14,4,species8,133,344,boat7,H6
20299,2020-11-14,4,species9,28,344,boat7,H6
20300,2020-11-14,4,species12,19,344,boat7,H6
20301,2020-11-14,4,species3,52,193,boat4,H6
20302,2020-11-14,4,species6,13,193,boat4,H6
20303,2020-11-14,4,species8,107,193,boat4,H6
20304,2020-11-14,4,species9,4,193,boat4,H6
20305,2020-11-14,4,species12,17,193,boat4,H6
20306,2020-11-14,4,species1,80,80,boat1,H1
20307,2020-11-14,4,species5,54,67,boat9,H4
20308,2020-11-14,4,species11,13,67,boat9,H4
20309,2020-11-14,4,species3,10,245,boat2,H5
20310,2020-11-14,4,species6,25,245,boat2,H5
20311,2020-11-14,4,species8,152,245,boat2,H5
20312,2020-11-14,4,species9,53,245,boat2,H5
20313,2020-11-14,4,species12,5,245,boat2,H5
20314,2020-11-14,4,species5,34,37,boat8,H4
20315,2020-11-14,4,species11,3,37,boat8,H4
20316,2020-11-14,4,species4,5,139,boat6,E
20317,2020-11-14,4,species7,32,139,boat6,E
20318,2020-11-14,4,species10,56,139,boat6,E
20319,2020-11-14,4,species13,46,139,boat6,E
20320,2020-11-14,4,species2,110,110,boat3,H2
20321,2020-11-15,1,species3,69,201,boat2,H5
20322,2020-11-15,1,species6,21,201,boat2,H5
20323,2020-11-15,1,species9,59,201,boat2,H5
20324,2020-11-15,1,species12,52,201,boat2,H5
20325,2020-11-15,1,species5,256,399,boat5,H3
20326,2020-11-15,1,species8,62,399,boat5,H3
20327,2020-11-15,1,species11,81,399,boat5,H3
20328,2020-11-15,2,species8,116,304,boat5,AB1
20329,2020-11-15,2,species9,89,304,boat5,AB1
20330,2020-11-15,2,species10,99,304,boat5,AB1
20331,2020-11-15,2,species8,503,678,boat7,AB1
20332,2020-11-15,2,species9,74,678,boat7,AB1
20333,2020-11-15,2,species10,101,678,boat7,AB1
20334,2020-11-15,2,species1,386,764,boat1,AB3
20335,2020-11-15,2,species2,148,764,boat1,AB3
20336,2020-11-15,2,species3,131,764,boat1,AB3
20337,2020-11-15,2,species4,99,764,boat1,AB3
20338,2020-11-15,2,species8,370,538,boat6,AB1
20339,2020-11-15,2,species9,90,538,boat6,AB1
20340,2020-11-15,2,species10,78,538,boat6,AB1
20341,2020-11-15,2,species5,220,332,boat8,AB2
20342,2020-11-15,2,species6,85,332,boat8,AB2
20343,2020-11-15,2,species7,27,332,boat8,AB2
20344,2020-11-15,2,species5,161,290,boat10,AB2
20345,2020-11-15,2,species6,93,290,boat10,AB2
20346,2020-11-15,2,species7,36,290,boat10,AB2
20347,2020-11-15,3,species3,132,214,boat7,H6
20348,2020-11-15,3,species6,41,214,boat7,H6
20349,2020-11-15,3,species9,19,214,boat7,H6
20350,2020-11-15,3,species12,22,214,boat7,H6
20351,2020-11-15,3,species5,385,669,boat6,H3
20352,2020-11-15,3,species8,284,669,boat6,H3
20353,2020-11-15,3,species1,64,64,boat1,H1
20354,2020-11-15,4,species1,354,354,boat10,H1
20355,2020-11-15,4,species3,134,427,boat9,H5
20356,2020-11-15,4,species6,7,427,boat9,H5
20357,2020-11-15,4,species8,217,427,boat9,H5
20358,2020-11-15,4,species9,53,427,boat9,H5
20359,2020-11-15,4,species12,16,427,boat9,H5
20360,2020-11-15,4,species2,18,18,boat4,H2
20361,2020-11-15,4,species3,13,220,boat6,H6
20362,2020-11-15,4,species6,51,220,boat6,H6
20363,2020-11-15,4,species8,121,220,boat6,H6
20364,2020-11-15,4,species9,19,220,boat6,H6
20365,2020-11-15,4,species12,16,220,boat6,H6
20366,2020-11-15,4,species5,75,90,boat7,H4
20367,2020-11-15,4,species11,15,90,boat7,H4
20368,2020-11-15,4,species5,54,119,boat5,H4
20369,2020-11-15,4,species11,65,119,boat5,H4
20370,2020-11-16,1,species4,68,513,boat10,E
20371,2020-11-16,1,species7,32,513,boat10,E
20372,2020-11-16,1,species10,146,513,boat10,E
20373,2020-11-16,1,species13,267,513,boat10,E
20374,2020-11-16,1,species2,663,663,boat1,H2
20375,2020-11-16,1,species3,135,273,boat2,H6
20376,2020-11-16,1,species5,73,273,boat2,H6
20377,2020-11-16,1,species6,17,273,boat2,H6
20378,2020-11-16,1,species9,22,273,boat2,H6
20379,2020-11-16,1,species12,26,273,boat2,H6
20380,2020-11-16,1,species3,91,206,boat8,H6
20381,2020-11-16,1,species5,49,206,boat8,H6
20382,2020-11-16,1,species6,35,206,boat8,H6
20383,2020-11-16,1,species9,25,206,boat8,H6
20384,2020-11-16,1,species12,6,206,boat8,H6
20385,2020-11-16,2,species8,597,742,boat9,AB1
20386,2020-11-16,2,species9,92,742,boat9,AB1
20387,2020-11-16,2,species10,53,742,boat9,AB1
20388,2020-11-16,2,species1,214,895,boat5,AB3
20389,2020-11-16,2,species2,587,895,boat5,AB3
20390,2020-11-16,2,species3,82,895,boat5,AB3
20391,2020-11-16,2,species4,12,895,boat5,AB3
20392,2020-11-16,2,species11,48,447,boat6,MBA
20393,2020-11-16,2,species12,24,447,boat6,MBA
20394,2020-11-16,2,species13,375,447,boat6,MBA
20395,2020-11-16,2,species11,123,292,boat4,MBA
20396,2020-11-16,2,species12,40,292,boat4,MBA
20397,2020-11-16,2,species13,129,292,boat4,MBA
20398,2020-11-16,3,species3,127,183,boat6,H5
20399,2020-11-16,3,species6,3,183,boat6,H5
20400,2020-11-16,3,species9,28,183,boat6,H5
20401,2020-11-16,3,species12,25,183,boat6,H5
20402,2020-11-16,3,species3,59,158,boat5,H5
20403,2020-11-16,3,species6,32,158,boat5,H5
20404,2020-11-16,3,species9,61,158,boat5,H5
20405,2020-11-16,3,species12,6,158,boat5,H5
20406,2020-11-16,3,species2,21,21,boat3,H2
20407,2020-11-16,4,species3,41,225,boat7,H6
20408,2020-11-16,4,species6,39,225,boat7,H6
20409,2020-11-16,4,species8,110,225,boat7,H6
20410,2020-11-16,4,species9,9,225,boat7,H6
20411,2020-11-16,4,species12,26,225,boat7,H6
20412,2020-11-16,4,species3,75,356,boat1,H6
20413,2020-11-16,4,species6,46,356,boat1,H6
20414,2020-11-16,4,species8,213,356,boat1,H6
20415,2020-11-16,4,species9,22,356,boat1,H6
20416,2020-11-16,4,species12,0,356,boat1,H6
20417,2020-11-16,4,species5,247,328,boat9,H3
20418,2020-11-16,4,species11,81,328,boat9,H3
20419,2020-11-16,4,species3,151,606,boat8,H5
20420,2020-11-16,4,species6,35,606,boat8,H5
20421,2020-11-16,4,species8,358,606,boat8,H5
20422,2020-11-16,4,species9,51,606,boat8,H5
20423,2020-11-16,4,species12,11,606,boat8,H5
20424,2020-11-17,1,species3,51,180,boat9,H6
20425,2020-11-17,1,species5,76,180,boat9,H6
20426,2020-11-17,1,species6,14,180,boat9,H6
20427,2020-11-17,1,species9,20,180,boat9,H6
20428,2020-11-17,1,species12,19,180,boat9,H6
20429,2020-11-17,1,species5,414,736,boat5,H3
20430,2020-11-17,1,species8,311,736,boat5,H3
20431,2020-11-17,1,species11,11,736,boat5,H3
20432,2020-11-17,1,species5,33,120,boat3,H3
20433,2020-11-17,1,species8,87,120,boat3,H3
20434,2020-11-17,1,species11,0,120,boat3,H3
20435,2020-11-17,1,species3,63,217,boat6,H6
20436,2020-11-17,1,species5,66,217,boat6,H6
20437,2020-11-17,1,species6,49,217,boat6,H6
20438,2020-11-17,1,species9,16,217,boat6,H6
20439,2020-11-17,1,species12,23,217,boat6,H6
20440,2020-11-17,2,species5,125,273,boat5,AB2
20441,2020-11-17,2,species6,76,273,boat5,AB2
20442,2020-11-17,2,species7,72,273,boat5,AB2
20443,2020-11-17,2,species5,340,453,boat10,AB2
20444,2020-11-17,2,species6,58,453,boat10,AB2
20445,2020-11-17,2,species7,55,453,boat10,AB2
20446,2020-11-17,2,species8,109,207,boat8,AB1
20447,2020-11-17,2,species9,51,207,boat8,AB1
20448,2020-11-17,2,species10,47,207,boat8,AB1
20449,2020-11-17,2,species11,8,168,boat9,MBA
20450,2020-11-17,2,species12,43,168,boat9,MBA
20451,2020-11-17,2,species13,117,168,boat9,MBA
20452,2020-11-17,3,species5,173,564,boat1,H3
20453,2020-11-17,3,species8,391,564,boat1,H3
20454,2020-11-17,3,species1,104,232,boat3,C3
20455,2020-11-17,3,species2,38,232,boat3,C3
20456,2020-11-17,3,species3,15,232,boat3,C3
20457,2020-11-17,3,species4,75,232,boat3,C3
20458,2020-11-17,3,species5,115,368,boat9,H3
20459,2020-11-17,3,species8,253,368,boat9,H3
20460,2020-11-17,3,species3,73,129,boat10,H6
20461,2020-11-17,3,species6,30,129,boat10,H6
20462,2020-11-17,3,species9,25,129,boat10,H6
20463,2020-11-17,3,species12,1,129,boat10,H6
20464,2020-11-17,4,species5,49,88,boat6,H4
20465,2020-11-17,4,species11,39,88,boat6,H4
20466,2020-11-17,4,species3,79,196,boat3,H5
20467,2020-11-17,4,species6,20,196,boat3,H5
20468,2020-11-17,4,species8,81,196,boat3,H5
20469,2020-11-17,4,species9,8,196,boat3,H5
20470,2020-11-17,4,species12,8,196,boat3,H5
20471,2020-11-17,4,species3,144,305,boat9,H6
20472,2020-11-17,4,species6,9,305,boat9,H6
20473,2020-11-17,4,species8,114,305,boat9,H6
20474,2020-11-17,4,species9,23,305,boat9,H6
20475,2020-11-17,4,species12,15,305,boat9,H6
20476,2020-11-17,4,species2,123,123,boat1,H2
20477,2020-11-17,4,species5,55,118,boat5,H4
20478,2020-11-17,4,species11,63,118,boat5,H4
20479,2020-11-17,4,species1,158,158,boat7,H1
20480,2020-11-17,4,species2,334,334,boat2,H2
20481,2020-11-17,4,species2,708,708,boat10,H2
20482,2020-11-18,1,species5,84,455,boat6,H3
20483,2020-11-18,1,species8,298,455,boat6,H3
20484,2020-11-18,1,species11,73,455,boat6,H3
20485,2020-11-18,1,species1,355,355,boat2,H1
20486,2020-11-18,1,species3,35,171,boat4,H6
20487,2020-11-18,1,species5,62,171,boat4,H6
20488,2020-11-18,1,species6,35,171,boat4,H6
20489,2020-11-18,1,species9,24,171,boat4,H6
20490,2020-11-18,1,species12,15,171,boat4,H6
20491,2020-11-18,1,species2,432,432,boat9,H2
20492,2020-11-18,1,species8,36,111,boat5,H4
20493,2020-11-18,1,species11,75,111,boat5,H4
20494,2020-11-18,1,species8,53,91,boat8,H4
20495,2020-11-18,1,species11,38,91,boat8,H4
20496,2020-11-18,1,species8,89,160,boat1,H4
20497,2020-11-18,1,species11,71,160,boat1,H4
20498,2020-11-18,1,species3,152,277,boat3,H5
20499,2020-11-18,1,species6,37,277,boat3,H5
20500,2020-11-18,1,species9,47,277,boat3,H5
20501,2020-11-18,1,species12,41,277,boat3,H5
20502,2020-11-18,2,species1,372,797,boat2,AB3
20503,2020-11-18,2,species2,305,797,boat2,AB3
20504,2020-11-18,2,species3,26,797,boat2,AB3
20505,2020-11-18,2,species4,94,797,boat2,AB3
20506,2020-11-18,2,species1,378,777,boat9,AB3
20507,2020-11-18,2,species2,258,777,boat9,AB3
20508,2020-11-18,2,species3,125,777,boat9,AB3
20509,2020-11-18,2,species4,16,777,boat9,AB3
20510,2020-11-18,2,species1,200,972,boat5,AB3
20511,2020-11-18,2,species2,640,972,boat5,AB3
20512,2020-11-18,2,species3,36,972,boat5,AB3
20513,2020-11-18,2,species4,96,972,boat5,AB3
20514,2020-11-18,2,species8,202,319,boat7,AB1
20515,2020-11-18,2,species9,11,319,boat7,AB1
20516,2020-11-18,2,species10,106,319,boat7,AB1
20517,2020-11-18,2,species5,475,639,boat6,AB2
20518,2020-11-18,2,species6,7,639,boat6,AB2
20519,2020-11-18,2,species7,157,639,boat6,AB2
20520,2020-11-18,2,species8,306,411,boat8,AB1
20521,2020-11-18,2,species9,45,411,boat8,AB1
20522,2020-11-18,2,species10,60,411,boat8,AB1
20523,2020-11-18,2,species5,343,546,boat4,AB2
20524,2020-11-18,2,species6,96,546,boat4,AB2
20525,2020-11-18,2,species7,107,546,boat4,AB2
20526,2020-11-18,2,species1,288,608,boat3,AB3
20527,2020-11-18,2,species2,189,608,boat3,AB3
20528,2020-11-18,2,species3,55,608,boat3,AB3
20529,2020-11-18,2,species4,76,608,boat3,AB3
